City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,mogocha,53.7333,119.7667,10.88,78,100,2.07,RU,1692710291
363,afua,-0.1567,-50.3867,29.72,64,68,4.16,BR,1692710291
364,pustoshka,56.3355,29.369,21.6,47,100,4.37,RU,1692710292
365,devils lake,48.1128,-98.8651,16.06,93,100,2.06,US,1692710292
366,vorkuta,67.5,64.0,14.68,55,56,5.09,RU,1692710292
367,mugia,43.1041,-9.2179,34.39,73,17,6.36,ES,1692710292
368,rio preto da eva,-2.6994,-59.6997,32.4,36,0,2.06,BR,1692710293
369,hadibu,12.65,54.0333,29.06,68,9,8.26,YE,1692710157
370,cascina,43.6791,10.4994,41.4,34,0,5.14,IT,1692710293
371,arenapolis,-14.4503,-56.8461,33.36,27,100,4.52,BR,1692710293
372,sajir,25.1825,44.5996,42.27,7,49,4.38,SA,1692710293
373,essaouira,31.5125,-9.77,29.72,54,19,4.63,MA,1692710044
374,port isabel,26.0734,-97.2086,26.02,94,100,6.17,US,1692710293
375,medinipur,22.4333,87.3333,28.59,84,98,5.18,IN,1692710294
376,lautoka,-17.6167,177.4667,21.92,78,40,5.14,FJ,1692710294
377,duba-yurt,43.0372,45.7319,35.54,63,100,5.07,RU,1692710295
378,broome,42.2506,-75.833,18.53,80,0,4.63,US,1692710296
379,coihueco,-36.6167,-71.8333,7.41,100,75,3.09,CL,1692710296
380,isla mujeres,21.2311,-86.731,28.03,83,31,4.05,MX,1692710296
381,lata,40.1629,-8.3327,42.18,12,61,1.7,PT,1692710296
382,saint-francois,46.4154,3.9054,36.49,41,0,1.54,FR,1692710296
383,mount pearl,47.5166,-52.7813,17.47,97,100,4.12,CA,1692710228
384,zheleznogorsk-ilimskiy,56.5768,104.1217,11.79,88,40,0.26,RU,1692710297
385,acarau,-2.8856,-40.12,29.76,58,97,9.14,BR,1692710223
386,portland,45.5234,-122.6762,15.99,79,100,1.54,US,1692710297
387,arkhara,49.4212,130.0842,16.69,89,0,2.61,RU,1692710298
388,eraan,9.0629,117.7016,25.81,86,58,1.05,PH,1692710298
389,borogontsy,62.6683,131.1683,10.63,75,100,1.67,RU,1692710298
390,aswan,24.0934,32.907,44.78,10,0,4.0,EG,1692710299
391,porto novo,6.4965,2.6036,28.9,62,78,4.62,BJ,1692710299
392,ulsteinvik,62.3432,5.8487,21.06,78,84,2.24,NO,1692710299
393,kiknur,57.3034,47.2011,18.34,47,100,4.92,RU,1692710299
394,ziro,27.6333,93.8333,14.41,100,100,0.72,IN,1692710299
395,changling,44.2653,124.0005,17.75,67,0,3.58,CN,1692710299
396,baharly,38.4362,57.4316,35.03,18,0,2.81,TM,1692710299
397,san juan pueblo,15.5833,-87.2333,24.42,88,23,1.1,HN,1692710300
398,barcelos,41.5388,-8.6151,40.51,28,98,2.93,PT,1692710300
399,campbellsville,37.3434,-85.3419,26.13,92,99,1.56,US,1692710300
400,achinsk,56.2694,90.4993,17.2,76,42,2.05,RU,1692710301
401,rio grande,-32.035,-52.0986,19.41,90,100,7.18,BR,1692710301
402,aksu,41.1231,80.2644,33.27,16,30,3.49,CN,1692710301
403,liwale,-9.7667,37.9333,33.75,23,0,3.41,TZ,1692710302
404,nueva gerona,21.8833,-82.8,28.78,74,100,8.33,CU,1692710302
405,carutapera,-1.195,-46.02,27.87,71,100,5.08,BR,1692710302
406,qibray,41.3897,69.465,34.27,15,3,5.31,UZ,1692710302
407,muli,2.9167,73.5667,28.69,72,100,5.8,MV,1692710302
408,cliza,-17.6,-65.9333,15.64,34,93,1.31,BO,1692710303
409,aldama,22.9167,-98.0667,24.16,78,49,1.11,MX,1692710303
410,stephenville,32.2207,-98.2023,27.65,62,14,2.22,US,1692710303
411,tazovsky,67.4667,78.7,11.73,68,100,1.29,RU,1692710303
412,svencionys,55.15,26.1667,21.54,46,58,4.81,LT,1692710304
413,tamanrasset,22.785,5.5228,34.95,14,40,2.06,DZ,1692710304
414,undurkhaan,47.3194,110.6556,11.82,66,93,3.81,MN,1692710304
415,kalmunai,7.4167,81.8167,29.27,74,100,9.02,LK,1692710291
416,maturin,9.75,-63.1767,26.91,100,98,2.57,VE,1692710304
417,la'ie,21.6477,-157.9253,26.67,77,5,2.68,US,1692710304
418,glen innes,-29.7333,151.7333,7.73,76,6,1.1,AU,1692710305
419,bohuslav,49.5494,30.8744,29.09,25,0,7.08,UA,1692710074
420,san luis de la loma,17.2706,-100.8939,25.04,86,15,2.16,MX,1692710305
421,palikir - national government center,6.9248,158.1611,24.41,100,100,1.03,FM,1692710305
422,malvan,16.0667,73.4667,27.31,81,85,5.06,IN,1692710264
423,dongcun,36.7767,121.1597,23.1,78,99,1.42,CN,1692710305
424,sunne,59.8376,13.143,21.23,50,70,2.25,SE,1692710305
425,fort st. john,56.2499,-120.8529,8.94,81,20,2.57,CA,1692710306
426,eureka,40.8021,-124.1637,14.26,94,75,0.45,US,1692710306
427,andkhoy,36.9529,65.1238,36.74,16,0,6.15,AF,1692710306
428,lospalos,-8.5186,127.0025,20.66,93,21,2.88,TL,1692710306
429,al bawiti,28.3492,28.8659,37.17,18,0,7.13,EG,1692710306
430,robore,-18.3333,-59.75,31.07,33,72,3.74,BO,1692710306
431,chul'man,56.8479,124.9104,9.65,84,54,1.67,RU,1692710307
432,tarnogskiy gorodok,60.4997,43.5761,15.51,41,18,3.37,RU,1692710307
433,bhimunipatnam,17.8833,83.4333,28.94,78,56,6.84,IN,1692710307
434,mamuju,-2.6748,118.8885,26.07,84,46,1.46,ID,1692710307
435,ust'-kulom,61.6864,53.6902,8.65,88,96,2.78,RU,1692710307
436,verkhovyna,48.1557,24.7911,25.55,61,80,1.58,UA,1692710308
437,yuzhno-kurilsk,44.0306,145.8556,20.67,99,100,4.7,RU,1692710308
438,ovruch,51.3246,28.8035,25.39,35,68,6.15,UA,1692710308
439,nouadhibou,20.931,-17.0347,28.99,70,21,6.69,MR,1692710121
440,apache junction,33.4151,-111.5496,25.32,82,100,5.66,US,1692710140
441,camabatela,-8.1881,15.375,32.0,26,23,3.94,AO,1692710308
442,tisma,12.0819,-86.0174,26.1,89,40,2.06,NI,1692710309
443,yoloten,37.2989,62.3597,35.65,15,0,6.06,TM,1692710309
444,mil'kovo,55.6078,37.7956,18.92,69,96,3.43,RU,1692710309
445,taltal,-25.4,-70.4833,19.82,56,0,2.42,CL,1692710310
446,lodwar,3.1191,35.5973,36.06,27,93,6.34,KE,1692710310
447,sandakan,5.8402,118.1179,25.44,88,32,1.22,MY,1692709772
448,poso,-1.3959,120.7524,25.3,83,43,1.69,ID,1692710186
449,kidal,18.4411,1.4078,38.54,22,61,2.07,ML,1692710311
450,safi,32.1667,-8.8333,40.19,15,0,4.04,MA,1692710311
451,naha,26.2125,127.6811,28.15,78,20,1.54,JP,1692710086
452,tasqala,51.1167,50.3167,25.54,47,56,7.89,KZ,1692710311
453,ko lanta,7.5336,99.0865,27.99,75,26,3.84,TH,1692710312
454,bodaybo,57.8506,114.1933,15.79,69,99,0.81,RU,1692710123
455,grand-bassam,5.2118,-3.7388,26.98,81,84,3.91,CI,1692710121
456,vilyuchinsk,52.9306,158.4028,16.15,79,100,3.52,RU,1692710312
457,palmer,42.1584,-72.3287,20.32,65,40,7.2,US,1692710313
458,burela de cabo,43.65,-7.4,24.54,72,65,5.76,ES,1692710313
459,shakawe,-18.3667,21.85,37.32,6,0,1.19,BW,1692710313
460,mission,26.2159,-98.3253,26.09,92,75,6.17,US,1692710313
461,truckee,39.328,-120.1833,11.76,93,100,0.0,US,1692710240
462,hanceville,34.0607,-86.7675,27.87,77,50,1.32,US,1692710313
463,kiunga,-6.1219,141.2906,22.7,98,100,1.63,PG,1692710313
464,tangalle,6.024,80.7911,27.87,80,93,5.67,LK,1692710314
465,happy valley-goose bay,53.3168,-60.3315,15.17,58,75,6.17,CA,1692710314
466,santarem,-2.4431,-54.7083,30.07,74,20,6.17,BR,1692710214
467,buka,40.8108,69.1986,36.57,13,5,6.18,UZ,1692710314
468,at taj,24.2049,23.2857,39.69,10,0,4.02,LY,1692710314
469,zhezqazghan,47.7833,67.7667,31.32,20,20,4.0,KZ,1692710099
470,howard springs,-12.497,131.047,25.46,87,8,1.23,AU,1692710315
471,kayangel,8.0823,134.7173,28.08,80,69,6.09,PW,1692710315
472,narsingdi,23.9208,90.7181,29.01,87,100,4.44,BD,1692710296
473,boali,4.8005,18.1275,33.29,51,10,0.62,CF,1692710316
474,villa gesell,-37.2639,-56.973,11.7,90,100,4.46,AR,1692710316
475,nova vicosa,-17.8919,-39.3719,27.67,69,18,3.51,BR,1692710316
476,quthing,-30.4,27.7003,19.75,19,0,9.36,LS,1692710316
477,kismayo,-0.3582,42.5454,26.95,69,39,8.03,SO,1692710316
478,pontian kechil,1.4866,103.3896,28.33,82,96,4.39,MY,1692710125
479,xilin hot,43.9667,116.0333,13.05,65,82,0.52,CN,1692710316
480,kwang binh,17.4833,106.6,29.27,70,100,3.6,VN,1692710227
481,bardai,11.65,7.2333,32.42,44,12,2.48,NG,1692710317
482,nili,33.7218,66.1302,30.05,8,0,1.68,AF,1692710317
483,vila franca do campo,37.7167,-25.4333,23.23,59,37,4.51,PT,1692710317
484,queenstown,-31.8976,26.8753,22.21,15,0,12.35,ZA,1692710046
485,jaltepec,19.7333,-98.6333,10.98,91,11,0.67,MX,1692710318
486,oranjemund,-28.55,16.4333,16.0,64,5,3.54,NA,1692710318
487,port-gentil,-0.7193,8.7815,23.78,89,92,6.53,GA,1692710115
488,medicine hat,50.0501,-110.6683,15.55,98,100,3.09,CA,1692710318
489,cozumel,20.5083,-86.9458,29.97,89,40,2.68,MX,1692710318
490,ariquemes,-9.9133,-63.0408,31.7,31,21,0.5,BR,1692710319
491,jiazi,22.8779,116.067,28.19,85,100,1.84,CN,1692710146
492,imbituba,-28.24,-48.6703,21.03,67,12,6.22,BR,1692710319
493,sambava,-14.2667,50.1667,25.28,67,0,6.15,MG,1692710320
494,chibougamau,49.9168,-74.3659,11.37,61,10,3.48,CA,1692710320
495,apartado,7.883,-76.6259,24.92,94,75,3.09,CO,1692710320
496,sabha,27.0377,14.4283,39.55,14,0,3.84,LY,1692710164
497,kavieng,-2.5744,150.7967,26.81,81,96,2.07,PG,1692710320
498,vallenar,-28.5708,-70.7581,19.44,31,0,0.29,CL,1692710321
499,el bolson,-41.9667,-71.5167,3.69,100,100,2.24,AR,1692710075
500,walvis bay,-22.9575,14.5053,13.94,62,19,9.12,NA,1692710321
501,shindand,33.3029,62.1474,32.99,15,0,14.5,AF,1692710322
502,mao,39.8885,4.2658,31.31,58,20,3.09,ES,1692710322
503,forest,37.3638,-79.2897,27.36,86,0,2.57,US,1692710310
504,george town,5.4112,100.3354,28.96,79,20,1.54,MY,1692709828
505,muravlenko,63.7898,74.523,11.6,72,100,7.11,RU,1692710088
506,nicoya,10.1483,-85.452,23.71,96,100,1.62,CR,1692710322
507,anantnag,33.7333,75.15,26.87,60,3,0.82,IN,1692710323
508,bashtanka,47.4072,32.4387,32.27,28,35,6.62,UA,1692710323
509,usogorsk,63.4106,48.6872,10.15,79,85,3.1,RU,1692710323
510,pechora,65.1472,57.2244,8.94,93,100,1.92,RU,1692710323
511,san jose del guaviare,2.5729,-72.6459,24.56,92,100,1.03,CO,1692710226
512,lodja,-3.4833,23.4333,35.52,28,100,0.64,CD,1692710323
513,simanggang,1.2472,111.4528,26.99,94,81,0.0,MY,1692710324
514,greenland,43.0362,-70.8328,21.29,67,40,3.09,US,1692710324
515,dunda,-8.1167,34.25,33.09,15,3,2.5,TZ,1692710324
516,annamalainagar,11.4,79.7333,29.28,75,19,5.61,IN,1692710324
517,konarka,19.9,86.1167,29.22,83,100,6.05,IN,1692710324
518,la foa,-21.7108,165.8276,18.25,72,4,2.03,NC,1692710325
519,amarante do maranhao,-5.5667,-46.7422,30.04,54,58,3.45,BR,1692710325
520,garoua boulai,5.8833,14.55,28.01,56,97,1.87,CM,1692710325
521,lelystad,52.5083,5.475,25.58,65,0,0.45,NL,1692710325
522,aoulef,26.9667,1.0833,42.62,13,2,5.56,DZ,1692710325
523,hermiston,45.8404,-119.2895,19.6,75,100,5.66,US,1692710325
524,tabou,4.423,-7.3528,25.86,83,68,5.17,CI,1692710326
525,bukittinggi,-0.3091,100.3706,19.41,97,44,0.24,ID,1692709814
526,majene,-3.5403,118.9707,25.65,83,45,1.76,ID,1692710326
527,koksan,38.7819,126.6664,22.87,99,100,1.34,KP,1692710326
528,cape coast,5.1053,-1.2466,26.0,83,52,4.39,GH,1692710272
529,el alto,-4.2714,-81.2147,20.81,81,70,4.6,PE,1692710289
530,errachidia,31.9275,-4.4285,38.03,8,20,3.09,MA,1692710327
531,tazacorte,28.629,-17.9293,29.54,48,0,5.66,ES,1692710327
532,saynshand,44.8824,110.1163,17.67,33,5,3.11,MN,1692710327
533,daru,-9.0763,143.2092,24.55,85,95,7.36,PG,1692710327
534,christchurch,-43.5333,172.6333,7.17,80,72,1.54,NZ,1692710327
535,alesund,62.4723,6.1549,21.06,72,40,5.14,NO,1692710328
536,edd,13.9297,41.6925,30.67,62,100,8.81,ER,1692710328
537,mata-utu,-13.2816,-176.1745,27.54,76,8,9.46,WF,1692710328
538,khandyga,62.6667,135.6,10.08,89,100,1.22,RU,1692710328
539,vilyuysk,63.7553,121.6247,6.19,72,18,2.57,RU,1692710329
540,hereford,52.0568,-2.7148,23.69,70,34,3.58,GB,1692710329
541,pacasmayo,-7.4006,-79.5714,20.43,85,100,3.51,PE,1692710329
542,cerro largo,-28.1486,-54.7381,24.87,69,0,5.95,BR,1692710329
543,pokhara,28.2333,83.9833,23.28,97,97,1.04,NP,1692710085
544,kajiki,31.7333,130.6667,25.59,95,9,1.6,JP,1692710078
545,bakanas,44.8081,76.2772,33.26,14,2,5.17,KZ,1692710330
546,polatli,39.5772,32.1413,33.49,12,0,3.91,TR,1692710330
547,pahrump,36.2083,-115.9839,18.03,65,0,0.77,US,1692710330
548,vernon,50.2581,-119.2691,17.74,88,57,3.09,CA,1692710192
549,timmins,48.4669,-81.3331,15.9,77,75,1.03,CA,1692710238
550,ruthin,53.1137,-3.3178,20.69,77,40,1.79,GB,1692710330
551,kirensk,57.7853,108.1119,13.76,94,56,0.79,RU,1692710331
552,dapa,9.7594,126.0531,26.96,81,100,3.55,PH,1692710331
553,bairnsdale,-37.8333,147.6167,10.59,96,100,0.45,AU,1692710331
554,kupang,-10.1667,123.5833,24.56,70,11,6.32,ID,1692710188
555,sovetskiy,61.3614,63.5842,11.9,68,100,2.72,RU,1692710330
556,arraial do cabo,-22.9661,-42.0278,26.98,53,0,3.09,BR,1692710112
557,minas de marcona,-15.2119,-75.1103,14.22,76,87,3.8,PE,1692710332
558,pemangkat,1.1667,108.9667,26.93,80,99,1.49,ID,1692710332
559,podporozh'ye,60.9112,34.1706,16.13,60,97,2.1,RU,1692710332
560,singleton,-32.5667,151.1833,11.1,82,31,0.89,AU,1692710111
561,amory,33.9843,-88.4881,28.26,91,0,0.0,US,1692710332
562,mountain home,43.133,-115.6912,18.41,87,0,3.13,US,1692710333
563,fisterra,42.9049,-9.2629,34.3,73,12,4.96,ES,1692710333
564,zilair,52.2332,57.4392,25.29,40,13,3.83,RU,1692710333
565,mocimboa,-11.3167,40.35,27.58,56,0,5.61,MZ,1692710128
566,matoury,4.8483,-52.3317,29.98,70,75,4.12,GF,1692710333
